ssyk96_4,year,daioe_allapps,daioe_stratgames,daioe_videogames,daioe_imgrec,daioe_imgcompr,daioe_imggen,daioe_readcompr,daioe_lngmod,daioe_translat,daioe_speechrec,daioe_genai,pctl_rank_allapps,pctl_rank_stratgames,pctl_rank_videogames,pctl_rank_imgrec,pctl_rank_imgcompr,pctl_rank_imggen,pctl_rank_readcompr,pctl_rank_lngmod,pctl_rank_translat,pctl_rank_speechrec,pctl_rank_genai,ssyk96_1,ssyk96_2,ssyk96_3
7135 Plumbers,2021,22.826047897338867,0.23467352986335754,5.157148838043213,0.35260432958602905,0.11266470700502396,0.5192307829856873,0.11024513840675354,0.20553185045719147,0.020972274243831635,0.2459513545036316,1.2472175359725952,11.789999961853027,18.31999969482422,57.2400016784668,20.600000381469727,14.90999984741211,32.529998779296875,18.889999389648438,18.31999969482422,18.889999389648438,16.049999237060547,22.020000457763672,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7135 Plumbers,2022,24.397775650024414,0.2346736043691635,5.172221660614014,0.36433595418930054,0.12848101556301117,0.542900800704956,0.1307344138622284,0.4028160572052002,0.021383825689554214,0.26447781920433044,1.6045976877212524,11.220000267028809,18.31999969482422,57.2400016784668,20.600000381469727,14.90999984741211,32.529998779296875,18.889999389648438,18.31999969482422,18.889999389648438,16.049999237060547,21.15999984741211,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7135 Plumbers,2023,26.529985427856445,0.2346736639738083,5.176177978515625,0.36666956543922424,0.17511966824531555,0.5452954769134521,0.21394628286361694,0.5222560167312622,0.021623266860842705,0.4538194537162781,1.7601959705352783,12.930000305175781,18.31999969482422,57.2400016784668,20.600000381469727,14.90999984741211,32.529998779296875,18.889999389648438,18.31999969482422,18.889999389648438,16.049999237060547,21.15999984741211,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2010,0.23249410092830658,0.07681366801261902,,0.02511424943804741,,,,,,0.0021667974069714546,,43.31999969482422,38.779998779296875,,57.529998779296875,,,,,,12.069999694824219,,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2011,0.3857728838920593,0.1528601497411728,,0.02990208938717842,,,,,,0.004333594813942909,,40.20000076293945,38.779998779296875,,57.529998779296875,,,,,,12.069999694824219,,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2012,0.5683966875076294,0.16523319482803345,,0.07687949389219284,,,,0.00026560857077129185,,0.011234334670007229,0.00026560857077129185,40.47999954223633,38.779998779296875,,57.529998779296875,,,,20.600000381469727,,12.069999694824219,20.600000381469727,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2013,3.2941360473632812,0.1776062250137329,1.5765290260314941,0.10902124643325806,,,,0.0007423353381454945,,0.01813507452607155,0.0007423353381454945,53.27000045776367,38.779998779296875,67.47000122070312,57.529998779296875,,,,20.600000381469727,,12.069999694824219,20.600000381469727,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2014,5.395862579345703,0.18997925519943237,2.514832019805908,0.14254777133464813,,,0.001649982761591673,0.006433745846152306,,0.023136526346206665,0.006433745846152306,51.279998779296875,38.779998779296875,67.47000122070312,57.529998779296875,,,21.15999984741211,20.600000381469727,,12.069999694824219,20.600000381469727,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2015,8.971700668334961,0.20346130430698395,3.4531352519989014,0.18029192090034485,,0.02255764976143837,0.002772617619484663,0.011650138534605503,0.0015536658465862274,0.12341337651014328,0.05589853227138519,41.04999923706055,38.779998779296875,67.47000122070312,57.529998779296875,,50.43000030517578,21.15999984741211,20.600000381469727,14.350000381469727,12.069999694824219,33.65999984741211,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2016,13.196443557739258,0.2525961995124817,3.719636917114258,0.18426664173603058,0.04079461842775345,0.2921629548072815,0.07260500639677048,0.019364699721336365,0.00440216576680541,0.1397722065448761,0.42441150546073914,34.22999954223633,38.779998779296875,67.47000122070312,57.529998779296875,44.459999084472656,50.43000030517578,21.15999984741211,20.600000381469727,14.350000381469727,12.069999694824219,44.459999084472656,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2017,13.649667739868164,0.2542762756347656,3.7436928749084473,0.20519471168518066,0.05628396198153496,0.2922043800354004,0.07458914816379547,0.020728247240185738,0.006356975995004177,0.14553450047969818,0.4262917637825012,34.22999954223633,38.779998779296875,67.47000122070312,57.529998779296875,44.459999084472656,50.43000030517578,21.15999984741211,20.600000381469727,14.350000381469727,12.069999694824219,44.459999084472656,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2018,15.89180850982666,0.2544170916080475,4.288944244384766,0.217351034283638,0.05631289631128311,0.34551241993904114,0.07840301096439362,0.04921060428023338,0.008801508694887161,0.16009676456451416,0.5859981775283813,33.380001068115234,38.779998779296875,67.47000122070312,57.529998779296875,44.459999084472656,50.43000030517578,21.15999984741211,20.600000381469727,14.350000381469727,12.069999694824219,41.900001525878906,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2019,20.57549476623535,0.2544909715652466,5.393919467926025,0.28558483719825745,0.060768697410821915,0.3853721618652344,0.10558938980102539,0.07053501904010773,0.017025703564286232,0.19082291424274445,0.705479621887207,31.959999084472656,38.779998779296875,67.47000122070312,57.529998779296875,44.459999084472656,50.43000030517578,21.15999984741211,20.600000381469727,14.350000381469727,12.069999694824219,40.20000076293945,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2020,22.489727020263672,0.25452661514282227,5.427818775177002,0.3490275740623474,0.07218904048204422,0.46305570006370544,0.10702889412641525,0.17346401512622833,0.018816033378243446,0.2148425281047821,1.064895510673523,30.81999969482422,38.779998779296875,67.47000122070312,57.529998779296875,44.459999084472656,50.43000030517578,21.15999984741211,20.600000381469727,14.350000381469727,12.069999694824219,37.36000061035156,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2021,24.27145767211914,0.2546082139015198,5.432987689971924,0.41267818212509155,0.12777873873710632,0.5958467125892639,0.11304816603660583,0.2082187682390213,0.019610540941357613,0.22678378224372864,1.3682831525802612,30.540000915527344,38.779998779296875,67.47000122070312,57.529998779296875,44.459999084472656,50.43000030517578,21.15999984741211,20.600000381469727,14.350000381469727,12.069999694824219,37.36000061035156,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2022,25.92138671875,0.25460827350616455,5.448866844177246,0.426408588886261,0.1457168161869049,0.6230093836784363,0.1340583860874176,0.4080820679664612,0.019995370879769325,0.2438664436340332,1.7426403760910034,29.690000534057617,38.779998779296875,67.47000122070312,57.529998779296875,44.459999084472656,50.43000030517578,21.15999984741211,20.600000381469727,14.350000381469727,12.069999694824219,32.2400016784668,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7136 Building and related electricians,2023,28.08888816833496,0.2546083629131317,5.453034400939941,0.42913976311683655,0.19861207902431488,0.6257573962211609,0.21938593685626984,0.5290834903717041,0.020219264551997185,0.4184522330760956,1.9028524160385132,27.40999984741211,38.779998779296875,67.47000122070312,57.529998779296875,44.459999084472656,50.43000030517578,21.15999984741211,20.600000381469727,14.350000381469727,12.069999694824219,31.110000610351562,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2010,0.2098686844110489,0.06781011074781418,,0.021934807300567627,,,,,,0.002460799878463149,,11.789999961853027,10.369999885559082,,27.979999542236328,,,,,,23.440000534057617,,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2011,0.3492757976055145,0.1349429488182068,,0.0261165089905262,,,,,,0.004921599756926298,,12.069999694824219,10.369999885559082,,27.979999542236328,,,,,,23.440000534057617,,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2012,0.5194970369338989,0.14586570858955383,,0.06714662164449692,,,,0.0002883441047742963,,0.012758668512105942,0.0002883441047742963,12.359999656677246,10.369999885559082,,27.979999542236328,,,,27.979999542236328,,23.440000534057617,27.979999542236328,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2013,3.173733949661255,0.15678845345973969,1.5521306991577148,0.09521925449371338,,,,0.0008058776147663593,,0.020595736801624298,0.0008058776147663593,41.04999923706055,10.369999885559082,64.3499984741211,27.979999542236328,,,,27.979999542236328,,23.440000534057617,27.979999542236328,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2014,5.226262092590332,0.16771121323108673,2.4759130477905273,0.12450134754180908,,,0.0017578208353370428,0.006984459701925516,,0.026275811716914177,0.006984459701925516,41.04999923706055,10.369999885559082,64.3499984741211,27.979999542236328,,,27.700000762939453,27.979999542236328,,23.440000534057617,27.979999542236328,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2015,8.72205638885498,0.17961297929286957,3.3996951580047607,0.15746711194515228,,0.016712689772248268,0.0029538278467953205,0.012647364288568497,0.0017081497935578227,0.1401587426662445,0.04881691560149193,29.399999618530273,10.369999885559082,64.3499984741211,27.979999542236328,,6.110000133514404,27.700000762939453,27.979999542236328,20.600000381469727,23.440000534057617,16.049999237060547,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2016,12.622693061828613,0.22298863530158997,3.6620724201202393,0.16093865036964417,0.03691001981496811,0.21646000444889069,0.07735027372837067,0.02102227509021759,0.00483988132327795,0.15873724222183228,0.3387404978275299,17.190000534057617,10.369999885559082,64.3499984741211,27.979999542236328,21.729999542236328,6.110000133514404,27.700000762939453,27.979999542236328,20.600000381469727,23.440000534057617,11.510000228881836,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2017,13.06257152557373,0.224471777677536,3.685755968093872,0.17921723425388336,0.05092442035675049,0.21649070084095,0.07946409285068512,0.022502539679408073,0.0069890618324279785,0.16528138518333435,0.34067779779434204,17.469999313354492,10.369999885559082,64.3499984741211,27.979999542236328,21.729999542236328,6.110000133514404,27.700000762939453,27.979999542236328,20.600000381469727,23.440000534057617,11.510000228881836,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2018,15.225658416748047,0.2245960831642151,4.222568988800049,0.1898345947265625,0.05095059797167778,0.25598597526550293,0.08352722227573395,0.053422924131155014,0.009676658548414707,0.18181952834129333,0.48098504543304443,18.040000915527344,10.369999885559082,64.3499984741211,27.979999542236328,21.729999542236328,6.110000133514404,27.700000762939453,27.979999542236328,20.600000381469727,23.440000534057617,12.359999656677246,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2019,19.782941818237305,0.22466129064559937,5.310443878173828,0.24943004548549652,0.054982103407382965,0.2855175733566284,0.11249042302370071,0.07657266408205032,0.018718598410487175,0.2167147696018219,0.585959792137146,18.040000915527344,10.369999885559082,64.3499984741211,27.979999542236328,21.729999542236328,6.110000133514404,27.700000762939453,27.979999542236328,20.600000381469727,23.440000534057617,12.359999656677246,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2020,21.600624084472656,0.22469277679920197,5.343818664550781,0.30484098196029663,0.06531496345996857,0.3430723249912262,0.11402401328086853,0.18831215798854828,0.02068694494664669,0.24399350583553314,0.9156428575515747,17.190000534057617,10.369999885559082,64.3499984741211,27.979999542236328,21.729999542236328,6.110000133514404,27.700000762939453,27.979999542236328,20.600000381469727,23.440000534057617,15.199999809265137,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2021,23.223350524902344,0.22476479411125183,5.348907470703125,0.3604334890842438,0.1156112477183342,0.44145557284355164,0.12043668329715729,0.22604183852672577,0.02156045101583004,0.2575550079345703,1.173607587814331,18.040000915527344,10.369999885559082,64.3499984741211,27.979999542236328,21.729999542236328,6.110000133514404,27.700000762939453,27.979999542236328,20.600000381469727,23.440000534057617,14.350000381469727,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2022,24.86003875732422,0.2247648686170578,5.364541053771973,0.3724256157875061,0.13184119760990143,0.4615800678730011,0.1428200751543045,0.44301295280456543,0.021983545273542404,0.2769555449485779,1.5428612232208252,16.34000015258789,10.369999885559082,64.3499984741211,27.979999542236328,21.729999542236328,6.110000133514404,27.700000762939453,27.979999542236328,20.600000381469727,23.440000534057617,16.899999618530273,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7137 Building caretakers,2023,27.115909576416016,0.22476494312286377,5.3686442375183105,0.3748110234737396,0.1796996146440506,0.4636160433292389,0.2337244153022766,0.5743718147277832,0.022229701280593872,0.47523006796836853,1.7089635133743286,16.34000015258789,10.369999885559082,64.3499984741211,27.979999542236328,21.729999542236328,6.110000133514404,27.700000762939453,27.979999542236328,20.600000381469727,23.440000534057617,17.760000228881836,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2010,0.211861252784729,0.07081499695777893,,0.02205371856689453,,,,,,0.0021028672344982624,,13.489999771118164,18.610000610351562,,29.969999313354492,,,,,,10.09000015258789,,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2011,0.3527284860610962,0.14092272520065308,,0.026258090510964394,,,,,,0.004205734468996525,,13.210000038146973,18.610000610351562,,29.969999313354492,,,,,,10.09000015258789,,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2012,0.518418550491333,0.1523294895887375,,0.06751062721014023,,,,0.00024286848201882094,,0.010902872309088707,0.00024286848201882094,11.789999961853027,18.610000610351562,,29.969999313354492,,,,14.0600004196167,,10.09000015258789,14.0600004196167,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2013,3.173591375350952,0.1637362688779831,1.572121262550354,0.09573543816804886,,,,0.0006787803140468895,,0.017600011080503464,0.0006787803140468895,40.77000045776367,18.610000610351562,66.62000274658203,29.969999313354492,,,,14.0600004196167,,10.09000015258789,14.0600004196167,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2014,5.199723243713379,0.1751430481672287,2.507801055908203,0.12517628073692322,,,0.0014877896755933762,0.005882921628654003,,0.022453896701335907,0.005882921628654003,39.349998474121094,18.610000610351562,66.62000274658203,29.969999313354492,,,14.0600004196167,14.0600004196167,,10.09000015258789,14.0600004196167,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2015,8.620309829711914,0.18757222592830658,3.443480968475342,0.15832075476646423,,0.02009020373225212,0.002500069560483098,0.010652712546288967,0.0014803055673837662,0.11977213621139526,0.05027500540018082,24.010000228881836,18.610000610351562,66.62000274658203,29.969999313354492,,35.650001525878906,14.0600004196167,14.0600004196167,12.359999656677246,10.09000015258789,19.18000030517578,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2016,12.527585983276367,0.23286999762058258,3.709237575531006,0.16181109845638275,0.03630480170249939,0.2602050006389618,0.0654679536819458,0.017706792801618576,0.004194306675344706,0.13564831018447876,0.37956154346466064,14.90999984741211,18.610000610351562,66.62000274658203,29.969999313354492,16.899999618530273,35.650001525878906,14.0600004196167,14.0600004196167,12.359999656677246,10.09000015258789,26.850000381469727,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2017,12.946800231933594,0.2344188690185547,3.7332262992858887,0.18018878996372223,0.05008940398693085,0.26024189591407776,0.06725705415010452,0.018953600898385048,0.0060568153858184814,0.14124058187007904,0.3812732398509979,14.90999984741211,18.610000610351562,66.62000274658203,29.969999313354492,16.899999618530273,35.650001525878906,14.0600004196167,14.0600004196167,12.359999656677246,10.09000015258789,26.850000381469727,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2018,15.07285213470459,0.2345486879348755,4.276953220367432,0.1908636838197708,0.050115153193473816,0.3077188730239868,0.07069601118564606,0.0449974425137043,0.008385922759771347,0.1553732007741928,0.5249558687210083,14.0600004196167,18.610000610351562,66.62000274658203,29.969999313354492,16.899999618530273,35.650001525878906,14.0600004196167,14.0600004196167,12.359999656677246,10.09000015258789,23.440000534057617,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2019,19.506568908691406,0.23461678624153137,5.378839015960693,0.25078222155570984,0.054080553352832794,0.3432186245918274,0.09520997107028961,0.06449616700410843,0.0162217915058136,0.1851927936077118,0.6324499249458313,14.0600004196167,18.610000610351562,66.62000274658203,29.969999313354492,16.899999618530273,35.650001525878906,14.0600004196167,14.0600004196167,12.359999656677246,10.09000015258789,21.729999542236328,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2020,21.259225845336914,0.234649658203125,5.412643909454346,0.3064935505390167,0.06424398720264435,0.4124048054218292,0.0965079739689827,0.1586129069328308,0.017927587032318115,0.20850373804569244,0.9567617774009705,14.0600004196167,18.610000610351562,66.62000274658203,29.969999313354492,16.899999618530273,35.650001525878906,14.0600004196167,14.0600004196167,12.359999656677246,10.09000015258789,20.8799991607666,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2021,22.869335174560547,0.23472487926483154,5.417798042297363,0.36238741874694824,0.11371554434299469,0.5306705832481384,0.10193555057048798,0.1903921216726303,0.01868457905948162,0.22009266912937164,1.2291297912597656,12.069999694824219,18.610000610351562,66.62000274658203,29.969999313354492,16.899999618530273,35.650001525878906,14.0600004196167,14.0600004196167,12.359999656677246,10.09000015258789,20.8799991607666,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2022,24.37921714782715,0.23472493886947632,5.433632850646973,0.3744445741176605,0.1296793669462204,0.5548620820045471,0.12088046967983246,0.37314411997795105,0.019051237031817436,0.2366713136434555,1.5687421560287476,10.9399995803833,18.610000610351562,66.62000274658203,29.969999313354492,16.899999618530273,35.650001525878906,14.0600004196167,14.0600004196167,12.359999656677246,10.09000015258789,18.889999389648438,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7139 Building finishers and related trade workers not elsewhere classified,2023,26.381132125854492,0.2347250133752823,5.437788963317871,0.3768429160118103,0.17675302922725677,0.5573095083236694,0.19782033562660217,0.483786016702652,0.01926456019282341,0.40610605478286743,1.714665412902832,10.09000015258789,18.610000610351562,66.62000274658203,29.969999313354492,16.899999618530273,35.650001525878906,14.0600004196167,14.0600004196167,12.359999656677246,10.09000015258789,18.610000610351562,7 Craft and related trades workers,71 Extraction and building trades workers,713 Building finishers and related trades workers
7141 Painters and related workers,2010,0.1954667866230011,0.06328116357326508,,0.021118097007274628,,,,,,0.0020580056589096785,,4.119999885559082,2.9800000190734863,,16.34000015258789,,,,,,7.239999771118164,,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7141 Painters and related workers,2011,0.32434117794036865,0.1259302943944931,,0.025144100189208984,,,,,,0.004116011317819357,,4.119999885559082,2.9800000190734863,,16.34000015258789,,,,,,7.239999771118164,,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7141 Painters and related workers,2012,0.4811364412307739,0.13612353801727295,,0.06464651226997375,,,,0.0002402507234364748,,0.010670275427401066,0.0002402507234364748,4.119999885559082,2.9800000190734863,,16.34000015258789,,,,12.069999694824219,,7.239999771118164,12.069999694824219,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7141 Painters and related workers,2013,2.944284439086914,0.1463167667388916,1.4488770961761475,0.09167390316724777,,,,0.0006714640185236931,,0.017224539071321487,0.0006714640185236931,14.90999984741211,2.9800000190734863,50.43000030517578,16.34000015258789,,,,12.069999694824219,,7.239999771118164,12.069999694824219,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7141 Painters and related workers,2014,4.835361957550049,0.15651001036167145,2.3112056255340576,0.11986572295427322,,,0.001502400729805231,0.005819512531161308,,0.021974876523017883,0.005819512531161308,14.630000114440918,2.9800000190734863,50.43000030517578,16.34000015258789,,,14.630000114440918,12.069999694824219,,7.239999771118164,12.069999694824219,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7141 Painters and related workers,2015,8.049007415771484,0.16761687397956848,3.173534393310547,0.1516040563583374,,0.01837494596838951,0.0025246217846870422,0.010537892580032349,0.001523353741504252,0.11721697449684143,0.04752204194664955,7.53000020980835,2.9800000190734863,50.43000030517578,16.34000015258789,,17.190000534057617,14.630000114440918,12.069999694824219,13.489999771118164,7.239999771118164,13.489999771118164,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7141 Painters and related workers,2016,11.740147590637207,0.20809553563594818,3.41845703125,0.15494632720947266,0.035446662455797195,0.23798927664756775,0.06611088663339615,0.017515940591692924,0.004316279198974371,0.13275445997714996,0.35235199332237244,4.119999885559082,2.9800000190734863,50.43000030517578,16.34000015258789,12.359999656677246,17.190000534057617,14.630000114440918,12.069999694824219,13.489999771118164,7.239999771118164,14.350000381469727,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7141 Painters and related workers,2017,12.143186569213867,0.20947961509227753,3.440565347671509,0.17254434525966644,0.04890543594956398,0.23802302777767181,0.06791755557060242,0.018749311566352844,0.006232950836420059,0.1382274329662323,0.3540268838405609,4.119999885559082,2.9800000190734863,50.43000030517578,16.34000015258789,12.359999656677246,17.190000534057617,14.630000114440918,12.069999694824219,13.489999771118164,7.239999771118164,14.350000381469727,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7141 Painters and related workers,2018,14.149125099182129,0.20959562063217163,3.9416675567626953,0.1827663779258728,0.0489305779337883,0.28144651651382446,0.0713902935385704,0.044512439519166946,0.00862978957593441,0.15205854177474976,0.4900602102279663,4.119999885559082,2.9800000190734863,50.43000030517578,16.34000015258789,12.359999656677246,17.190000534057617,14.630000114440918,12.069999694824219,13.489999771118164,7.239999771118164,13.210000038146973,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7141 Painters and related workers,2019,18.352996826171875,0.2096564769744873,4.957172870635986,0.24014288187026978,0.052802249789237976,0.3139153718948364,0.09614498913288116,0.06380100548267365,0.01669352874159813,0.1812419891357422,0.5918327569961548,4.119999885559082,2.9800000190734863,50.43000030517578,16.34000015258789,12.359999656677246,17.190000534057617,14.630000114440918,12.069999694824219,13.489999771118164,7.239999771118164,12.930000305175781,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7141 Painters and related workers,2020,20.03477668762207,0.20968586206436157,4.9883270263671875,0.2934906780719757,0.06272544711828232,0.3771945834159851,0.09745573997497559,0.15690331161022186,0.018448930233716965,0.20405560731887817,0.9016155004501343,4.119999885559082,2.9800000190734863,50.43000030517578,16.34000015258789,12.359999656677246,17.190000534057617,14.630000114440918,12.069999694824219,13.489999771118164,7.239999771118164,13.210000038146973,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7141 Painters and related workers,2021,21.57747459411621,0.20975306630134583,4.993077754974365,0.3470132648944855,0.11102763563394547,0.48536306619644165,0.10293661803007126,0.18834000825881958,0.01922793686389923,0.21539731323719025,1.157763957977295,4.690000057220459,2.9800000190734863,50.43000030517578,16.34000015258789,12.359999656677246,17.190000534057617,14.630000114440918,12.069999694824219,13.489999771118164,7.239999771118164,12.930000305175781,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7141 Painters and related workers,2022,23.044445037841797,0.2097531259059906,5.007670879364014,0.35855889320373535,0.12661412358283997,0.5074891448020935,0.12206759303808212,0.3691222071647644,0.019605258479714394,0.23162227869033813,1.4870725870132446,4.400000095367432,2.9800000190734863,50.43000030517578,16.34000015258789,12.359999656677246,17.190000534057617,14.630000114440918,12.069999694824219,13.489999771118164,7.239999771118164,13.489999771118164,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7141 Painters and related workers,2023,25.011425018310547,0.20975320041179657,5.011501312255859,0.36085548996925354,0.17257510125637054,0.5097275972366333,0.19976307451725006,0.4785715341567993,0.019824784249067307,0.39744237065315247,1.6300429105758667,4.690000057220459,2.9800000190734863,50.43000030517578,16.34000015258789,12.359999656677246,17.190000534057617,14.630000114440918,12.069999694824219,13.489999771118164,7.239999771118164,13.489999771118164,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7142 Varnishers and related painters,2010,0.22025913000106812,0.06965620070695877,,0.026539020240306854,,,,,,0.0018125411588698626,,25.709999084472656,14.90999984741211,,68.04000091552734,,,,,,0.9900000095367432,,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7142 Varnishers and related painters,2011,0.36182287335395813,0.13861669600009918,,0.03159847855567932,,,,,,0.003625082317739725,,17.760000228881836,14.90999984741211,,68.04000091552734,,,,,,0.9900000095367432,,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7142 Varnishers and related painters,2012,0.5369212031364441,0.14983682334423065,,0.08124098181724548,,,,0.000192430496099405,,0.009397599846124649,0.000192430496099405,18.040000915527344,14.90999984741211,,68.04000091552734,,,,2.4100000858306885,,0.9900000095367432,2.4100000858306885,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7142 Varnishers and related painters,2013,3.4070184230804443,0.16105693578720093,1.7147598266601562,0.11520618200302124,,,,0.000537813815753907,,0.015170115977525711,0.000537813815753907,66.33999633789062,14.90999984741211,85.08999633789062,68.04000091552734,,,,2.4100000858306885,,0.9900000095367432,2.4100000858306885,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
7142 Varnishers and related painters,2014,5.5597429275512695,0.1722770631313324,2.7353339195251465,0.15063472092151642,,,0.0011635180562734604,0.004661178681999445,,0.019353866577148438,0.004661178681999445,62.36000061035156,14.90999984741211,85.08999633789062,68.04000091552734,,,1.850000023841858,2.4100000858306885,,0.9900000095367432,2.4100000858306885,7 Craft and related trades workers,71 Extraction and building trades workers,"714 Painters, building structure cleaners and related trades workers"
